date,vnindex_close,usd_vnd_close,foreign_flow_bn_vnd,source_status
12/14/2022,1353.52,23599,-305.6,ASSUMPTION_PLACEHOLDER_SERIES
12/15/2022,1355.12,23611,91.5,ASSUMPTION_PLACEHOLDER_SERIES
12/16/2022,1339.16,23644,249.4,ASSUMPTION_PLACEHOLDER_SERIES
12/19/2022,1355.28,23673,-657.2,ASSUMPTION_PLACEHOLDER_SERIES
12/20/2022,1304.51,23675,514.9,ASSUMPTION_PLACEHOLDER_SERIES
12/21/2022,1332.21,23656,-610,ASSUMPTION_PLACEHOLDER_SERIES
12/22/2022,1327.04,23666,108.2,ASSUMPTION_PLACEHOLDER_SERIES
12/23/2022,1335.86,23660,124.4,ASSUMPTION_PLACEHOLDER_SERIES
12/26/2022,1340.96,23654,227.8,ASSUMPTION_PLACEHOLDER_SERIES
12/27/2022,1340.31,23639,300.3,ASSUMPTION_PLACEHOLDER_SERIES
12/28/2022,1317.77,23706,113.4,ASSUMPTION_PLACEHOLDER_SERIES
12/29/2022,1319.65,23766,182.9,ASSUMPTION_PLACEHOLDER_SERIES
12/30/2022,1317.49,23755,615.5,ASSUMPTION_PLACEHOLDER_SERIES
1/2/2023,1313.51,23728,542.6,ASSUMPTION_PLACEHOLDER_SERIES
1/3/2023,1311.79,23775,-432.6,ASSUMPTION_PLACEHOLDER_SERIES
1/4/2023,1335.22,23747,209.9,ASSUMPTION_PLACEHOLDER_SERIES
1/5/2023,1337.7,23779,-74.3,ASSUMPTION_PLACEHOLDER_SERIES
1/6/2023,1315.44,23846,-168.4,ASSUMPTION_PLACEHOLDER_SERIES
1/9/2023,1328.68,23856,881.3,ASSUMPTION_PLACEHOLDER_SERIES
1/10/2023,1355.11,23879,-492.5,ASSUMPTION_PLACEHOLDER_SERIES
1/11/2023,1360.17,23877,107.3,ASSUMPTION_PLACEHOLDER_SERIES
1/12/2023,1348.44,23927,-782.4,ASSUMPTION_PLACEHOLDER_SERIES
1/13/2023,1343.45,23861,536,ASSUMPTION_PLACEHOLDER_SERIES
1/16/2023,1354.26,23852,-1215.8,ASSUMPTION_PLACEHOLDER_SERIES
1/17/2023,1342.09,23873,355.5,ASSUMPTION_PLACEHOLDER_SERIES
1/18/2023,1318.49,23861,-86.4,ASSUMPTION_PLACEHOLDER_SERIES
1/19/2023,1321.53,23850,75.7,ASSUMPTION_PLACEHOLDER_SERIES
1/20/2023,1332.57,23825,118.3,ASSUMPTION_PLACEHOLDER_SERIES
1/23/2023,1334.08,23783,525,ASSUMPTION_PLACEHOLDER_SERIES
1/24/2023,1380.74,23803,8,ASSUMPTION_PLACEHOLDER_SERIES
1/25/2023,1363.52,23806,158.7,ASSUMPTION_PLACEHOLDER_SERIES
1/26/2023,1360.75,23793,-70.3,ASSUMPTION_PLACEHOLDER_SERIES
1/27/2023,1356.43,23712,124.2,ASSUMPTION_PLACEHOLDER_SERIES
1/30/2023,1361.09,23770,40.4,ASSUMPTION_PLACEHOLDER_SERIES
1/31/2023,1335.23,23822,199.4,ASSUMPTION_PLACEHOLDER_SERIES
2/1/2023,1348.93,23832,920.5,ASSUMPTION_PLACEHOLDER_SERIES
2/2/2023,1351.94,23886,-332.9,ASSUMPTION_PLACEHOLDER_SERIES
2/3/2023,1383.83,23862,-238.9,ASSUMPTION_PLACEHOLDER_SERIES
2/6/2023,1347.62,23892,-514.4,ASSUMPTION_PLACEHOLDER_SERIES
2/7/2023,1346.02,23901,543.6,ASSUMPTION_PLACEHOLDER_SERIES
2/8/2023,1357.99,23961,725.2,ASSUMPTION_PLACEHOLDER_SERIES
2/9/2023,1339.55,23915,394.8,ASSUMPTION_PLACEHOLDER_SERIES
2/10/2023,1365.73,23960,442.4,ASSUMPTION_PLACEHOLDER_SERIES
2/13/2023,1374.26,23982,257.8,ASSUMPTION_PLACEHOLDER_SERIES
2/14/2023,1386.72,24045,-550.2,ASSUMPTION_PLACEHOLDER_SERIES
2/15/2023,1385.83,24071,-634.9,ASSUMPTION_PLACEHOLDER_SERIES
2/16/2023,1352.64,24074,-28.1,ASSUMPTION_PLACEHOLDER_SERIES
2/17/2023,1326.47,24104,330.9,ASSUMPTION_PLACEHOLDER_SERIES
2/20/2023,1318.88,24101,-148.9,ASSUMPTION_PLACEHOLDER_SERIES
2/21/2023,1328.89,24091,24.9,ASSUMPTION_PLACEHOLDER_SERIES
2/22/2023,1315.49,23997,426.6,ASSUMPTION_PLACEHOLDER_SERIES
2/23/2023,1308.41,23941,-22.3,ASSUMPTION_PLACEHOLDER_SERIES
2/24/2023,1315.81,23939,144,ASSUMPTION_PLACEHOLDER_SERIES
2/27/2023,1311.1,23906,-58.9,ASSUMPTION_PLACEHOLDER_SERIES
2/28/2023,1290.44,23909,-69.5,ASSUMPTION_PLACEHOLDER_SERIES
3/1/2023,1284.2,23908,-484.6,ASSUMPTION_PLACEHOLDER_SERIES
3/2/2023,1294.16,23885,-490.8,ASSUMPTION_PLACEHOLDER_SERIES
3/3/2023,1298.03,23919,-149.9,ASSUMPTION_PLACEHOLDER_SERIES
3/6/2023,1293.8,23931,-578.3,ASSUMPTION_PLACEHOLDER_SERIES
3/7/2023,1301.97,23910,-1020.2,ASSUMPTION_PLACEHOLDER_SERIES
3/8/2023,1303.24,23909,-389.4,ASSUMPTION_PLACEHOLDER_SERIES
3/9/2023,1310.03,23893,221.4,ASSUMPTION_PLACEHOLDER_SERIES
3/10/2023,1305.75,23953,285,ASSUMPTION_PLACEHOLDER_SERIES
3/13/2023,1312.3,23971,-421.9,ASSUMPTION_PLACEHOLDER_SERIES
3/14/2023,1294.82,23950,-928.9,ASSUMPTION_PLACEHOLDER_SERIES
3/15/2023,1294.01,23912,15.8,ASSUMPTION_PLACEHOLDER_SERIES
3/16/2023,1288.71,23960,-546.3,ASSUMPTION_PLACEHOLDER_SERIES
3/17/2023,1279.15,23959,-353.3,ASSUMPTION_PLACEHOLDER_SERIES
3/20/2023,1280.62,23978,691.5,ASSUMPTION_PLACEHOLDER_SERIES
3/21/2023,1290.78,23982,-53.1,ASSUMPTION_PLACEHOLDER_SERIES
3/22/2023,1290.09,23997,816.1,ASSUMPTION_PLACEHOLDER_SERIES
3/23/2023,1307.06,23950,134,ASSUMPTION_PLACEHOLDER_SERIES
3/24/2023,1330.76,23965,-453.1,ASSUMPTION_PLACEHOLDER_SERIES
3/27/2023,1322.3,23997,-466.9,ASSUMPTION_PLACEHOLDER_SERIES
3/28/2023,1335.98,24003,-124.1,ASSUMPTION_PLACEHOLDER_SERIES
3/29/2023,1351.31,24034,335.1,ASSUMPTION_PLACEHOLDER_SERIES
3/30/2023,1380.17,24014,1065.9,ASSUMPTION_PLACEHOLDER_SERIES
3/31/2023,1391.87,23979,-58.1,ASSUMPTION_PLACEHOLDER_SERIES
4/3/2023,1375.17,24026,41.5,ASSUMPTION_PLACEHOLDER_SERIES
4/4/2023,1353.85,24063,139.1,ASSUMPTION_PLACEHOLDER_SERIES
4/5/2023,1369.33,24081,375.5,ASSUMPTION_PLACEHOLDER_SERIES
4/6/2023,1371.18,24113,106.4,ASSUMPTION_PLACEHOLDER_SERIES
4/7/2023,1372.45,24121,-859.3,ASSUMPTION_PLACEHOLDER_SERIES
4/10/2023,1381.88,24122,175.2,ASSUMPTION_PLACEHOLDER_SERIES
4/11/2023,1391.66,24103,64,ASSUMPTION_PLACEHOLDER_SERIES
4/12/2023,1379.64,24052,797.7,ASSUMPTION_PLACEHOLDER_SERIES
4/13/2023,1383.64,24010,-49.1,ASSUMPTION_PLACEHOLDER_SERIES
4/14/2023,1392.13,24019,-654,ASSUMPTION_PLACEHOLDER_SERIES
4/17/2023,1391.26,24026,-339.1,ASSUMPTION_PLACEHOLDER_SERIES
4/18/2023,1356.54,24049,-76,ASSUMPTION_PLACEHOLDER_SERIES
4/19/2023,1364.29,24010,-349.1,ASSUMPTION_PLACEHOLDER_SERIES
4/20/2023,1359.07,23961,97.6,ASSUMPTION_PLACEHOLDER_SERIES
4/21/2023,1349.46,23979,238.3,ASSUMPTION_PLACEHOLDER_SERIES
4/24/2023,1359.89,23945,705.9,ASSUMPTION_PLACEHOLDER_SERIES
4/25/2023,1364.18,23916,235.7,ASSUMPTION_PLACEHOLDER_SERIES
4/26/2023,1403.19,23965,-661.5,ASSUMPTION_PLACEHOLDER_SERIES
4/27/2023,1406.59,23990,-300.9,ASSUMPTION_PLACEHOLDER_SERIES
4/28/2023,1400.74,23978,415.4,ASSUMPTION_PLACEHOLDER_SERIES
5/1/2023,1422.42,23968,-411.4,ASSUMPTION_PLACEHOLDER_SERIES
5/2/2023,1390.52,24019,-240.2,ASSUMPTION_PLACEHOLDER_SERIES
5/3/2023,1372.85,24057,801.9,ASSUMPTION_PLACEHOLDER_SERIES
5/4/2023,1378.21,24076,-220.8,ASSUMPTION_PLACEHOLDER_SERIES
5/5/2023,1414.23,24065,887.8,ASSUMPTION_PLACEHOLDER_SERIES
5/8/2023,1378.67,24053,-136.7,ASSUMPTION_PLACEHOLDER_SERIES
5/9/2023,1401.38,24048,-376.6,ASSUMPTION_PLACEHOLDER_SERIES
5/10/2023,1388.9,23994,1024.9,ASSUMPTION_PLACEHOLDER_SERIES
5/11/2023,1389.53,24035,-513,ASSUMPTION_PLACEHOLDER_SERIES
5/12/2023,1398.02,23992,70.9,ASSUMPTION_PLACEHOLDER_SERIES
5/15/2023,1425.48,23989,-35.1,ASSUMPTION_PLACEHOLDER_SERIES
5/16/2023,1401.15,23960,-227.2,ASSUMPTION_PLACEHOLDER_SERIES
5/17/2023,1392.83,23941,281.7,ASSUMPTION_PLACEHOLDER_SERIES
5/18/2023,1395.32,23946,-194.5,ASSUMPTION_PLACEHOLDER_SERIES
5/19/2023,1392.81,24029,-387.2,ASSUMPTION_PLACEHOLDER_SERIES
5/22/2023,1390.69,24023,138.3,ASSUMPTION_PLACEHOLDER_SERIES
5/23/2023,1422.41,24022,620.4,ASSUMPTION_PLACEHOLDER_SERIES
5/24/2023,1419.46,23997,961.1,ASSUMPTION_PLACEHOLDER_SERIES
5/25/2023,1387.76,24009,288.9,ASSUMPTION_PLACEHOLDER_SERIES
5/26/2023,1409.38,24020,171.3,ASSUMPTION_PLACEHOLDER_SERIES
5/29/2023,1422.31,24065,304.6,ASSUMPTION_PLACEHOLDER_SERIES
5/30/2023,1400.99,24127,-205,ASSUMPTION_PLACEHOLDER_SERIES
5/31/2023,1391.05,24119,-307,ASSUMPTION_PLACEHOLDER_SERIES
6/1/2023,1366.43,24101,-371.1,ASSUMPTION_PLACEHOLDER_SERIES
6/2/2023,1332.73,24115,-42.3,ASSUMPTION_PLACEHOLDER_SERIES
6/5/2023,1316.79,24060,66.7,ASSUMPTION_PLACEHOLDER_SERIES
6/6/2023,1318.32,23998,109,ASSUMPTION_PLACEHOLDER_SERIES
6/7/2023,1295.75,24034,640.6,ASSUMPTION_PLACEHOLDER_SERIES
6/8/2023,1309.49,24010,385.5,ASSUMPTION_PLACEHOLDER_SERIES
6/9/2023,1333.14,24046,-313.8,ASSUMPTION_PLACEHOLDER_SERIES
6/12/2023,1325.22,24108,-93.4,ASSUMPTION_PLACEHOLDER_SERIES
6/13/2023,1323.7,24093,-37.7,ASSUMPTION_PLACEHOLDER_SERIES
6/14/2023,1338.94,24030,-895.8,ASSUMPTION_PLACEHOLDER_SERIES
6/15/2023,1372.24,24057,133.8,ASSUMPTION_PLACEHOLDER_SERIES
6/16/2023,1382.95,24122,-391.5,ASSUMPTION_PLACEHOLDER_SERIES
6/19/2023,1350.37,24153,-117.4,ASSUMPTION_PLACEHOLDER_SERIES
6/20/2023,1381.63,24126,67.4,ASSUMPTION_PLACEHOLDER_SERIES
6/21/2023,1377.93,24190,811.8,ASSUMPTION_PLACEHOLDER_SERIES
6/22/2023,1383.03,24266,-429.3,ASSUMPTION_PLACEHOLDER_SERIES
6/23/2023,1378.83,24229,-669.6,ASSUMPTION_PLACEHOLDER_SERIES
6/26/2023,1373.35,24276,1150.6,ASSUMPTION_PLACEHOLDER_SERIES
6/27/2023,1367.78,24229,270.7,ASSUMPTION_PLACEHOLDER_SERIES
6/28/2023,1351.16,24234,736,ASSUMPTION_PLACEHOLDER_SERIES
6/29/2023,1337.77,24099,351.9,ASSUMPTION_PLACEHOLDER_SERIES
6/30/2023,1341.6,24107,-196.6,ASSUMPTION_PLACEHOLDER_SERIES
7/3/2023,1363.82,24166,-449.1,ASSUMPTION_PLACEHOLDER_SERIES
7/4/2023,1379.14,24181,-789.5,ASSUMPTION_PLACEHOLDER_SERIES
7/5/2023,1396.36,24147,-469.1,ASSUMPTION_PLACEHOLDER_SERIES
7/6/2023,1387.44,24122,-455.7,ASSUMPTION_PLACEHOLDER_SERIES
7/7/2023,1390.86,24112,839.6,ASSUMPTION_PLACEHOLDER_SERIES
7/10/2023,1376.65,24122,222.2,ASSUMPTION_PLACEHOLDER_SERIES
7/11/2023,1396.15,24126,-445.1,ASSUMPTION_PLACEHOLDER_SERIES
7/12/2023,1439.9,24134,151.9,ASSUMPTION_PLACEHOLDER_SERIES
7/13/2023,1432.02,24081,-133.4,ASSUMPTION_PLACEHOLDER_SERIES
7/14/2023,1425.86,24048,-778.1,ASSUMPTION_PLACEHOLDER_SERIES
7/17/2023,1446.45,24046,245.9,ASSUMPTION_PLACEHOLDER_SERIES
7/18/2023,1455.6,24058,555.4,ASSUMPTION_PLACEHOLDER_SERIES
7/19/2023,1498.05,24032,-237,ASSUMPTION_PLACEHOLDER_SERIES
7/20/2023,1474.5,24009,-666.5,ASSUMPTION_PLACEHOLDER_SERIES
7/21/2023,1481.29,23962,75.6,ASSUMPTION_PLACEHOLDER_SERIES
7/24/2023,1471.41,23905,849.6,ASSUMPTION_PLACEHOLDER_SERIES
7/25/2023,1474.67,23906,302.5,ASSUMPTION_PLACEHOLDER_SERIES
7/26/2023,1464.93,23872,-1149.2,ASSUMPTION_PLACEHOLDER_SERIES
7/27/2023,1475.02,23855,-985.6,ASSUMPTION_PLACEHOLDER_SERIES
7/28/2023,1455.54,23882,-209.5,ASSUMPTION_PLACEHOLDER_SERIES
7/31/2023,1433.62,23856,463.1,ASSUMPTION_PLACEHOLDER_SERIES
8/1/2023,1421.51,23829,-467.3,ASSUMPTION_PLACEHOLDER_SERIES
8/2/2023,1432.51,23804,143.4,ASSUMPTION_PLACEHOLDER_SERIES
8/3/2023,1418.52,23818,59.7,ASSUMPTION_PLACEHOLDER_SERIES
8/4/2023,1420.76,23811,-712.6,ASSUMPTION_PLACEHOLDER_SERIES
8/7/2023,1421.76,23762,613.5,ASSUMPTION_PLACEHOLDER_SERIES
8/8/2023,1437.93,23814,-218.8,ASSUMPTION_PLACEHOLDER_SERIES
8/9/2023,1410.09,23745,-21.3,ASSUMPTION_PLACEHOLDER_SERIES
8/10/2023,1399.41,23718,-782.4,ASSUMPTION_PLACEHOLDER_SERIES
8/11/2023,1394.47,23719,-657,ASSUMPTION_PLACEHOLDER_SERIES
8/14/2023,1409.2,23756,-78.7,ASSUMPTION_PLACEHOLDER_SERIES
8/15/2023,1398.36,23745,-930,ASSUMPTION_PLACEHOLDER_SERIES
8/16/2023,1392,23772,505.7,ASSUMPTION_PLACEHOLDER_SERIES
8/17/2023,1371.02,23843,-280.9,ASSUMPTION_PLACEHOLDER_SERIES
8/18/2023,1386.72,23843,637.9,ASSUMPTION_PLACEHOLDER_SERIES
8/21/2023,1382.79,23794,479.4,ASSUMPTION_PLACEHOLDER_SERIES
8/22/2023,1387.95,23766,293.4,ASSUMPTION_PLACEHOLDER_SERIES
8/23/2023,1400.76,23708,855.7,ASSUMPTION_PLACEHOLDER_SERIES
8/24/2023,1402.46,23697,404,ASSUMPTION_PLACEHOLDER_SERIES
8/25/2023,1389.99,23672,318.5,ASSUMPTION_PLACEHOLDER_SERIES
8/28/2023,1391.77,23606,-738.4,ASSUMPTION_PLACEHOLDER_SERIES
8/29/2023,1393.5,23652,701.8,ASSUMPTION_PLACEHOLDER_SERIES
8/30/2023,1375.33,23613,5.3,ASSUMPTION_PLACEHOLDER_SERIES
8/31/2023,1395.45,23603,13.2,ASSUMPTION_PLACEHOLDER_SERIES
9/1/2023,1431.56,23577,-544.4,ASSUMPTION_PLACEHOLDER_SERIES
9/4/2023,1419.69,23542,439.8,ASSUMPTION_PLACEHOLDER_SERIES
9/5/2023,1431.61,23522,281.6,ASSUMPTION_PLACEHOLDER_SERIES
9/6/2023,1418.82,23527,246.3,ASSUMPTION_PLACEHOLDER_SERIES
9/7/2023,1401.79,23589,11.9,ASSUMPTION_PLACEHOLDER_SERIES
9/8/2023,1431.69,23567,-155.6,ASSUMPTION_PLACEHOLDER_SERIES
9/11/2023,1432.54,23591,449.1,ASSUMPTION_PLACEHOLDER_SERIES
9/12/2023,1429.36,23555,-483.9,ASSUMPTION_PLACEHOLDER_SERIES
9/13/2023,1412.15,23565,8.4,ASSUMPTION_PLACEHOLDER_SERIES
9/14/2023,1411.48,23576,-1101.4,ASSUMPTION_PLACEHOLDER_SERIES
9/15/2023,1427.04,23496,-90.4,ASSUMPTION_PLACEHOLDER_SERIES
9/18/2023,1406.56,23506,258.7,ASSUMPTION_PLACEHOLDER_SERIES
9/19/2023,1404.28,23543,-296,ASSUMPTION_PLACEHOLDER_SERIES
9/20/2023,1423.91,23480,798.2,ASSUMPTION_PLACEHOLDER_SERIES
9/21/2023,1439.17,23482,878.9,ASSUMPTION_PLACEHOLDER_SERIES
9/22/2023,1434.79,23468,61.2,ASSUMPTION_PLACEHOLDER_SERIES
9/25/2023,1439.28,23499,46.9,ASSUMPTION_PLACEHOLDER_SERIES
9/26/2023,1443.08,23508,70.8,ASSUMPTION_PLACEHOLDER_SERIES
9/27/2023,1462.46,23541,-677.4,ASSUMPTION_PLACEHOLDER_SERIES
9/28/2023,1482.9,23566,730.8,ASSUMPTION_PLACEHOLDER_SERIES
9/29/2023,1497.1,23605,-45.3,ASSUMPTION_PLACEHOLDER_SERIES
10/2/2023,1495.08,23644,-397.4,ASSUMPTION_PLACEHOLDER_SERIES
10/3/2023,1509.86,23689,-433.2,ASSUMPTION_PLACEHOLDER_SERIES
10/4/2023,1557.84,23685,-310.3,ASSUMPTION_PLACEHOLDER_SERIES
10/5/2023,1549.46,23632,-207.7,ASSUMPTION_PLACEHOLDER_SERIES
10/6/2023,1565.47,23608,379.7,ASSUMPTION_PLACEHOLDER_SERIES
10/9/2023,1576.02,23633,420.3,ASSUMPTION_PLACEHOLDER_SERIES
10/10/2023,1613.27,23589,-1407.4,ASSUMPTION_PLACEHOLDER_SERIES
10/11/2023,1611.8,23588,-591.3,ASSUMPTION_PLACEHOLDER_SERIES
10/12/2023,1591.59,23536,-787.1,ASSUMPTION_PLACEHOLDER_SERIES
10/13/2023,1601.19,23499,-1291.9,ASSUMPTION_PLACEHOLDER_SERIES
10/16/2023,1593.37,23458,159.7,ASSUMPTION_PLACEHOLDER_SERIES
10/17/2023,1616.8,23479,-1149.5,ASSUMPTION_PLACEHOLDER_SERIES
10/18/2023,1619.93,23474,-628.2,ASSUMPTION_PLACEHOLDER_SERIES
10/19/2023,1620.82,23480,-844.2,ASSUMPTION_PLACEHOLDER_SERIES
10/20/2023,1593.36,23475,418.6,ASSUMPTION_PLACEHOLDER_SERIES
10/23/2023,1590.28,23503,466.1,ASSUMPTION_PLACEHOLDER_SERIES
10/24/2023,1568.18,23518,-260.9,ASSUMPTION_PLACEHOLDER_SERIES
10/25/2023,1573.01,23483,806.2,ASSUMPTION_PLACEHOLDER_SERIES
10/26/2023,1569.02,23514,337.8,ASSUMPTION_PLACEHOLDER_SERIES
10/27/2023,1570.88,23484,-623.7,ASSUMPTION_PLACEHOLDER_SERIES
10/30/2023,1549.21,23485,529.3,ASSUMPTION_PLACEHOLDER_SERIES
10/31/2023,1575.16,23521,-231.1,ASSUMPTION_PLACEHOLDER_SERIES
11/1/2023,1572.9,23479,142.9,ASSUMPTION_PLACEHOLDER_SERIES
11/2/2023,1565.84,23458,617.4,ASSUMPTION_PLACEHOLDER_SERIES
11/3/2023,1568.05,23476,-17,ASSUMPTION_PLACEHOLDER_SERIES
11/6/2023,1590.58,23531,-187.7,ASSUMPTION_PLACEHOLDER_SERIES
11/7/2023,1602.12,23443,-391.1,ASSUMPTION_PLACEHOLDER_SERIES
11/8/2023,1580.96,23389,397.2,ASSUMPTION_PLACEHOLDER_SERIES
11/9/2023,1566.91,23360,207.4,ASSUMPTION_PLACEHOLDER_SERIES
11/10/2023,1583.06,23321,93.8,ASSUMPTION_PLACEHOLDER_SERIES
11/13/2023,1582.23,23400,-62.4,ASSUMPTION_PLACEHOLDER_SERIES
11/14/2023,1587.09,23417,-623.2,ASSUMPTION_PLACEHOLDER_SERIES
11/15/2023,1608.95,23419,214.8,ASSUMPTION_PLACEHOLDER_SERIES
11/16/2023,1612.99,23464,824,ASSUMPTION_PLACEHOLDER_SERIES
11/17/2023,1637.05,23485,-225,ASSUMPTION_PLACEHOLDER_SERIES
11/20/2023,1618.65,23499,-138.1,ASSUMPTION_PLACEHOLDER_SERIES
11/21/2023,1586.45,23524,-382.8,ASSUMPTION_PLACEHOLDER_SERIES
11/22/2023,1562.9,23547,-388.9,ASSUMPTION_PLACEHOLDER_SERIES
11/23/2023,1586.98,23547,318.8,ASSUMPTION_PLACEHOLDER_SERIES
11/24/2023,1580.03,23594,-418.7,ASSUMPTION_PLACEHOLDER_SERIES
11/27/2023,1575.01,23625,-657.7,ASSUMPTION_PLACEHOLDER_SERIES
11/28/2023,1582.96,23650,-186.9,ASSUMPTION_PLACEHOLDER_SERIES
11/29/2023,1601.97,23702,-233.8,ASSUMPTION_PLACEHOLDER_SERIES
11/30/2023,1597.67,23661,-136.5,ASSUMPTION_PLACEHOLDER_SERIES
12/1/2023,1626.79,23600,125.3,ASSUMPTION_PLACEHOLDER_SERIES
12/4/2023,1647.01,23689,-439.4,ASSUMPTION_PLACEHOLDER_SERIES
12/5/2023,1648.02,23685,-481.7,ASSUMPTION_PLACEHOLDER_SERIES
12/6/2023,1608.23,23689,-1243.3,ASSUMPTION_PLACEHOLDER_SERIES
12/7/2023,1617.48,23589,461.6,ASSUMPTION_PLACEHOLDER_SERIES
12/8/2023,1632,23572,3.1,ASSUMPTION_PLACEHOLDER_SERIES
12/11/2023,1622.64,23511,-576.7,ASSUMPTION_PLACEHOLDER_SERIES
12/12/2023,1634.89,23525,45.3,ASSUMPTION_PLACEHOLDER_SERIES
12/13/2023,1628.07,23537,102.3,ASSUMPTION_PLACEHOLDER_SERIES
12/14/2023,1630.86,23592,627.2,ASSUMPTION_PLACEHOLDER_SERIES
12/15/2023,1645.19,23633,12.9,ASSUMPTION_PLACEHOLDER_SERIES
12/18/2023,1655.71,23573,191.7,ASSUMPTION_PLACEHOLDER_SERIES
12/19/2023,1682.43,23524,-355.5,ASSUMPTION_PLACEHOLDER_SERIES
12/20/2023,1667.65,23508,21.6,ASSUMPTION_PLACEHOLDER_SERIES
12/21/2023,1609.93,23487,-773.6,ASSUMPTION_PLACEHOLDER_SERIES
12/22/2023,1599.45,23514,310,ASSUMPTION_PLACEHOLDER_SERIES
12/25/2023,1616.05,23528,245.8,ASSUMPTION_PLACEHOLDER_SERIES
12/26/2023,1595.94,23492,-735.9,ASSUMPTION_PLACEHOLDER_SERIES
12/27/2023,1612.47,23515,466.5,ASSUMPTION_PLACEHOLDER_SERIES
12/28/2023,1563.33,23463,129.8,ASSUMPTION_PLACEHOLDER_SERIES
12/29/2023,1602.84,23491,-240.1,ASSUMPTION_PLACEHOLDER_SERIES
1/1/2024,1616.22,23523,-1155.8,ASSUMPTION_PLACEHOLDER_SERIES
1/2/2024,1657.87,23481,-602.9,ASSUMPTION_PLACEHOLDER_SERIES
1/3/2024,1670.12,23437,1.3,ASSUMPTION_PLACEHOLDER_SERIES
1/4/2024,1673.39,23483,-301.1,ASSUMPTION_PLACEHOLDER_SERIES
1/5/2024,1674.44,23471,-694.2,ASSUMPTION_PLACEHOLDER_SERIES
1/8/2024,1652.33,23465,99.6,ASSUMPTION_PLACEHOLDER_SERIES
1/9/2024,1638.03,23452,-344.2,ASSUMPTION_PLACEHOLDER_SERIES
1/10/2024,1621.65,23425,-79.7,ASSUMPTION_PLACEHOLDER_SERIES
1/11/2024,1637.38,23457,-212.3,ASSUMPTION_PLACEHOLDER_SERIES
1/12/2024,1674.74,23461,349.3,ASSUMPTION_PLACEHOLDER_SERIES
1/15/2024,1663.23,23481,-228.3,ASSUMPTION_PLACEHOLDER_SERIES
1/16/2024,1657,23473,31.5,ASSUMPTION_PLACEHOLDER_SERIES
1/17/2024,1648.03,23456,37.7,ASSUMPTION_PLACEHOLDER_SERIES
1/18/2024,1634.5,23442,67.2,ASSUMPTION_PLACEHOLDER_SERIES
1/19/2024,1625.36,23492,313.8,ASSUMPTION_PLACEHOLDER_SERIES
1/22/2024,1620.13,23478,454.4,ASSUMPTION_PLACEHOLDER_SERIES
1/23/2024,1653.06,23483,-425.7,ASSUMPTION_PLACEHOLDER_SERIES
1/24/2024,1646.03,23468,298.6,ASSUMPTION_PLACEHOLDER_SERIES
1/25/2024,1676.67,23456,-510.1,ASSUMPTION_PLACEHOLDER_SERIES
1/26/2024,1681.57,23519,-510.1,ASSUMPTION_PLACEHOLDER_SERIES
1/29/2024,1666.87,23491,-1329.8,ASSUMPTION_PLACEHOLDER_SERIES
1/30/2024,1670.78,23519,-204.7,ASSUMPTION_PLACEHOLDER_SERIES
1/31/2024,1678.49,23524,269.6,ASSUMPTION_PLACEHOLDER_SERIES
2/1/2024,1685.63,23489,41.7,ASSUMPTION_PLACEHOLDER_SERIES
2/2/2024,1705.19,23456,502.9,ASSUMPTION_PLACEHOLDER_SERIES
2/5/2024,1728.1,23364,361.6,ASSUMPTION_PLACEHOLDER_SERIES
2/6/2024,1699.25,23375,620.9,ASSUMPTION_PLACEHOLDER_SERIES
2/7/2024,1667.36,23400,-78,ASSUMPTION_PLACEHOLDER_SERIES
2/8/2024,1671.83,23387,-27.8,ASSUMPTION_PLACEHOLDER_SERIES
2/9/2024,1708.85,23453,-291.5,ASSUMPTION_PLACEHOLDER_SERIES
2/12/2024,1714.63,23480,-415.7,ASSUMPTION_PLACEHOLDER_SERIES
2/13/2024,1697.77,23439,431.3,ASSUMPTION_PLACEHOLDER_SERIES
2/14/2024,1702.67,23417,145.7,ASSUMPTION_PLACEHOLDER_SERIES
2/15/2024,1665.81,23425,1212.5,ASSUMPTION_PLACEHOLDER_SERIES
2/16/2024,1679.84,23342,156.3,ASSUMPTION_PLACEHOLDER_SERIES
2/19/2024,1670.13,23379,-147.1,ASSUMPTION_PLACEHOLDER_SERIES
2/20/2024,1650.11,23364,-274,ASSUMPTION_PLACEHOLDER_SERIES
2/21/2024,1645.9,23418,-614.2,ASSUMPTION_PLACEHOLDER_SERIES
2/22/2024,1656.48,23419,441,ASSUMPTION_PLACEHOLDER_SERIES
2/23/2024,1632.23,23429,811.2,ASSUMPTION_PLACEHOLDER_SERIES
2/26/2024,1625.77,23462,-550.8,ASSUMPTION_PLACEHOLDER_SERIES
2/27/2024,1611.85,23476,17.7,ASSUMPTION_PLACEHOLDER_SERIES
2/28/2024,1623.18,23490,404.8,ASSUMPTION_PLACEHOLDER_SERIES
2/29/2024,1637.02,23537,-530.5,ASSUMPTION_PLACEHOLDER_SERIES
3/1/2024,1611.47,23570,-81.4,ASSUMPTION_PLACEHOLDER_SERIES
3/4/2024,1613.19,23592,-399.8,ASSUMPTION_PLACEHOLDER_SERIES
3/5/2024,1612.96,23640,158.3,ASSUMPTION_PLACEHOLDER_SERIES
3/6/2024,1607.53,23654,481.2,ASSUMPTION_PLACEHOLDER_SERIES
3/7/2024,1603.57,23721,-515.3,ASSUMPTION_PLACEHOLDER_SERIES
